4644	75
-3	-2	
raw
Accepted	Cluster	Timestamp	Height	Width	Slope	SlopeD	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
1	-2	2874196	606.000000	10.000000	60.600000	19.926095	-49.282037	-25.282037	-6.282037	20.717963	41.717963	59.717963	65.717963	51.717963	35.717963	-1.282037	-60.282037	-143.282037	-223.282037	-286.282037	-325.282037	-340.282037	-342.282037	-312.282037	-232.282037	-131.282037	-50.282037	30.717963	114.717963	192.717963	240.717963	262.717963	263.717963	252.717963	217.717963	156.717963	109.717963	32.717963	-40.282037	-112.282037	-174.282037	-205.282037	-254.282037	-262.282037	-251.282037	-229.282037	-194.282037	-156.282037	-97.282037	-39.282037	18.717963	71.717963	124.717963	173.717963	205.717963	218.717963	215.717963	198.717963	163.717963	119.717963	69.717963	17.717963	-18.282037	-49.282037	-73.282037	-76.282037	-73.282037	-53.282037	-29.282037	-6.282037	33.717963	48.717963	66.717963	83.717963	83.717963	79.717963	56.717963	59.717963	51.717963	35.717963	23.717963
1	-2	2874221	976.000000	13.000000	75.076923	20.325520	-68.282037	-57.282037	-59.282037	-56.282037	-63.282037	-72.282037	-67.282037	-80.282037	-110.282037	-157.282037	-215.282037	-281.282037	-367.282037	-453.282037	-520.282037	-565.282037	-580.282037	-559.282037	-513.282037	-428.282037	-318.282037	-192.282037	-63.282037	55.717963	165.717963	263.717963	340.717963	371.717963	388.717963	395.717963	387.717963	351.717963	294.717963	264.717963	231.717963	204.717963	178.717963	150.717963	139.717963	142.717963	160.717963	179.717963	191.717963	210.717963	246.717963	261.717963	266.717963	260.717963	248.717963	236.717963	209.717963	183.717963	157.717963	127.717963	109.717963	91.717963	61.717963	36.717963	9.717963	-11.282037	-33.282037	-68.282037	-89.282037	-106.282037	-117.282037	-113.282037	-117.282037	-105.282037	-89.282037	-77.282037	-63.282037	-61.282037	-62.282037	-59.282037	-51.282037
1	-2	2874233	933.000000	12.000000	77.750000	17.748969	-14.282037	-17.282037	-21.282037	-24.282037	-25.282037	-33.282037	-17.282037	-28.282037	-49.282037	-76.282037	-115.282037	-164.282037	-259.282037	-339.282037	-407.282037	-461.282037	-494.282037	-505.282037	-465.282037	-390.282037	-293.282037	-184.282037	-63.282037	52.717963	171.717963	268.717963	337.717963	388.717963	418.717963	427.717963	418.717963	385.717963	350.717963	311.717963	269.717963	239.717963	201.717963	172.717963	159.717963	144.717963	144.717963	125.717963	114.717963	116.717963	109.717963	99.717963	79.717963	84.717963	83.717963	78.717963	65.717963	64.717963	69.717963	55.717963	58.717963	46.717963	40.717963	37.717963	22.717963	26.717963	10.717963	-3.282037	-4.282037	-15.282037	-23.282037	-39.282037	-49.282037	-50.282037	-63.282037	-78.282037	-93.282037	-107.282037	-118.282037	-130.282037	-144.282037
1	-2	2874243	652.000000	13.000000	50.153846	16.604784	-2.282037	-9.282037	-14.282037	-17.282037	-15.282037	-18.282037	-34.282037	-59.282037	-95.282037	-159.282037	-224.282037	-292.282037	-344.282037	-371.282037	-381.282037	-358.282037	-310.282037	-244.282037	-160.282037	-71.282037	18.717963	96.717963	159.717963	213.717963	253.717963	267.717963	269.717963	270.717963	257.717963	243.717963	216.717963	194.717963	172.717963	152.717963	139.717963	126.717963	111.717963	110.717963	106.717963	95.717963	90.717963	72.717963	63.717963	47.717963	27.717963	22.717963	6.717963	-2.282037	-11.282037	-10.282037	-13.282037	-17.282037	-19.282037	-16.282037	-19.282037	-32.282037	-42.282037	-64.282037	-84.282037	-116.282037	-152.282037	-175.282037	-214.282037	-236.282037	-254.282037	-266.282037	-274.282037	-282.282037	-261.282037	-249.282037	-231.282037	-206.282037	-173.282037	-141.282037	-105.282037
1	-2	2874251	1031.000000	42.000000	24.547619	3.634051	-210.282037	-254.282037	-295.282037	-323.282037	-340.282037	-336.282037	-320.282037	-294.282037	-267.282037	-242.282037	-222.282037	-235.282037	-258.282037	-301.282037	-346.282037	-384.282037	-427.282037	-408.282037	-379.282037	-324.282037	-242.282037	-146.282037	-27.282037	67.717963	169.717963	268.717963	343.717963	396.717963	435.717963	465.717963	476.717963	470.717963	454.717963	436.717963	409.717963	373.717963	340.717963	303.717963	273.717963	250.717963	222.717963	205.717963	184.717963	164.717963	155.717963	130.717963	118.717963	100.717963	84.717963	76.717963	60.717963	55.717963	39.717963	32.717963	29.717963	23.717963	12.717963	-3.282037	7.717963	-5.282037	-18.282037	-42.282037	-66.282037	-83.282037	-146.282037	-201.282037	-265.282037	-329.282037	-389.282037	-457.282037	-498.282037	-535.282037	-554.282037	-547.282037	-531.282037
1	-2	2874253	1150.000000	30.000000	38.333333	21.124684	-548.282037	-535.282037	-504.282037	-461.282037	-397.282037	-326.282037	-261.282037	-195.282037	-135.282037	-92.282037	-68.282037	-70.282037	-94.282037	-140.282037	-204.282037	-274.282037	-331.282037	-379.282037	-393.282037	-373.282037	-323.282037	-227.282037	-116.282037	13.717963	151.717963	271.717963	397.717963	479.717963	540.717963	583.717963	601.717963	595.717963	562.717963	541.717963	506.717963	466.717963	419.717963	380.717963	347.717963	297.717963	262.717963	222.717963	188.717963	153.717963	119.717963	104.717963	75.717963	52.717963	38.717963	17.717963	2.717963	-12.282037	-30.282037	-33.282037	-44.282037	-44.282037	-45.282037	-50.282037	-46.282037	-46.282037	-46.282037	-54.282037	-61.282037	-64.282037	-67.282037	-81.282037	-94.282037	-95.282037	-114.282037	-116.282037	-127.282037	-137.282037	-144.282037	-170.282037	-158.282037
1	-2	2874274	866.000000	12.000000	72.166667	17.631776	-32.282037	-46.282037	-69.282037	-73.282037	-76.282037	-81.282037	-90.282037	-107.282037	-120.282037	-155.282037	-212.282037	-277.282037	-350.282037	-420.282037	-474.282037	-500.282037	-502.282037	-472.282037	-411.282037	-313.282037	-210.282037	-105.282037	3.717963	112.717963	209.717963	278.717963	326.717963	351.717963	363.717963	362.717963	344.717963	310.717963	282.717963	266.717963	235.717963	204.717963	172.717963	151.717963	138.717963	114.717963	94.717963	80.717963	64.717963	53.717963	38.717963	16.717963	2.717963	-13.282037	-20.282037	-28.282037	-44.282037	-47.282037	-44.282037	-36.282037	-29.282037	-32.282037	-8.282037	5.717963	10.717963	12.717963	5.717963	-5.282037	-9.282037	-27.282037	-43.282037	-58.282037	-69.282037	-65.282037	-74.282037	-80.282037	-71.282037	-58.282037	-45.282037	-37.282037	-28.282037
1	-2	2874279	412.000000	41.000000	10.048780	1.197610	-82.282037	-71.282037	-68.282037	-74.282037	-68.282037	-64.282037	-53.282037	-48.282037	-35.282037	-20.282037	-11.282037	12.717963	28.717963	43.717963	65.717963	81.717963	111.717963	127.717963	139.717963	162.717963	180.717963	203.717963	220.717963	234.717963	255.717963	275.717963	291.717963	301.717963	304.717963	310.717963	317.717963	306.717963	286.717963	280.717963	261.717963	244.717963	217.717963	196.717963	185.717963	156.717963	148.717963	133.717963	112.717963	95.717963	76.717963	77.717963	65.717963	51.717963	53.717963	56.717963	59.717963	58.717963	57.717963	64.717963	76.717963	79.717963	75.717963	73.717963	70.717963	70.717963	56.717963	35.717963	19.717963	2.717963	-8.282037	-26.282037	-51.282037	-64.282037	-75.282037	-80.282037	-87.282037	-94.282037	-86.282037	-79.282037	-59.282037
1	-2	2874300	899.000000	12.000000	74.916667	18.142096	17.717963	33.717963	38.717963	50.717963	59.717963	57.717963	54.717963	20.717963	-19.282037	-74.282037	-153.282037	-245.282037	-347.282037	-422.282037	-481.282037	-522.282037	-528.282037	-491.282037	-429.282037	-335.282037	-234.282037	-128.282037	-10.282037	92.717963	192.717963	263.717963	313.717963	354.717963	370.717963	365.717963	339.717963	310.717963	274.717963	241.717963	197.717963	164.717963	133.717963	112.717963	105.717963	91.717963	87.717963	86.717963	95.717963	103.717963	100.717963	95.717963	96.717963	90.717963	62.717963	28.717963	-20.282037	-75.282037	-139.282037	-222.282037	-284.282037	-360.282037	-416.282037	-456.282037	-487.282037	-501.282037	-493.282037	-460.282037	-408.282037	-355.282037	-297.282037	-221.282037	-157.282037	-92.282037	-38.282037	2.717963	48.717963	80.717963	112.717963	133.717963	146.717963
1	-2	2874310	1003.000000	12.000000	83.583333	23.834647	33.717963	40.717963	41.717963	35.717963	37.717963	35.717963	39.717963	22.717963	-7.282037	-42.282037	-93.282037	-156.282037	-244.282037	-341.282037	-422.282037	-486.282037	-527.282037	-539.282037	-522.282037	-451.282037	-349.282037	-249.282037	-107.282037	21.717963	146.717963	263.717963	352.717963	425.717963	445.717963	463.717963	463.717963	440.717963	400.717963	363.717963	342.717963	322.717963	295.717963	270.717963	267.717963	260.717963	264.717963	268.717963	264.717963	277.717963	284.717963	284.717963	274.717963	259.717963	249.717963	241.717963	220.717963	191.717963	168.717963	142.717963	124.717963	92.717963	62.717963	43.717963	27.717963	15.717963	-3.282037	-30.282037	-58.282037	-61.282037	-80.282037	-102.282037	-123.282037	-127.282037	-111.282037	-134.282037	-135.282037	-137.282037	-133.282037	-126.282037	-132.282037
1	-2	2874311	1002.000000	13.000000	77.076923	15.861877	-520.282037	-542.282037	-531.282037	-487.282037	-399.282037	-298.282037	-165.282037	-30.282037	94.717963	212.717963	316.717963	393.717963	437.717963	457.717963	459.717963	452.717963	423.717963	385.717963	357.717963	327.717963	307.717963	281.717963	263.717963	262.717963	260.717963	268.717963	271.717963	272.717963	283.717963	285.717963	280.717963	271.717963	256.717963	244.717963	222.717963	203.717963	181.717963	154.717963	128.717963	108.717963	92.717963	58.717963	38.717963	22.717963	8.717963	-15.282037	-48.282037	-59.282037	-74.282037	-88.282037	-105.282037	-124.282037	-123.282037	-128.282037	-133.282037	-135.282037	-135.282037	-129.282037	-121.282037	-122.282037	-124.282037	-124.282037	-133.282037	-139.282037	-155.282037	-171.282037	-178.282037	-183.282037	-181.282037	-174.282037	-178.282037	-164.282037	-148.282037	-130.282037	-117.282037
1	-2	2874328	876.000000	14.000000	62.571429	14.592081	-29.282037	-46.282037	-75.282037	-100.282037	-134.282037	-174.282037	-204.282037	-239.282037	-269.282037	-305.282037	-352.282037	-387.282037	-433.282037	-476.282037	-504.282037	-514.282037	-493.282037	-458.282037	-396.282037	-308.282037	-209.282037	-100.282037	0.717963	105.717963	196.717963	264.717963	308.717963	346.717963	360.717963	361.717963	359.717963	343.717963	329.717963	314.717963	299.717963	277.717963	263.717963	245.717963	234.717963	215.717963	199.717963	192.717963	175.717963	162.717963	148.717963	138.717963	120.717963	103.717963	97.717963	92.717963	85.717963	79.717963	86.717963	87.717963	92.717963	84.717963	79.717963	81.717963	63.717963	51.717963	30.717963	9.717963	-5.282037	-31.282037	-35.282037	-41.282037	-48.282037	-44.282037	-37.282037	-36.282037	-30.282037	-31.282037	-28.282037	-25.282037	-38.282037
1	-2	2874329	1082.000000	13.000000	83.230769	22.126598	-25.282037	-35.282037	-26.282037	-18.282037	-29.282037	-49.282037	-88.282037	-104.282037	-149.282037	-227.282037	-318.282037	-406.282037	-484.282037	-583.282037	-649.282037	-688.282037	-680.282037	-633.282037	-563.282037	-450.282037	-329.282037	-189.282037	-47.282037	79.717963	180.717963	267.717963	334.717963	382.717963	393.717963	384.717963	368.717963	338.717963	307.717963	262.717963	218.717963	185.717963	160.717963	141.717963	120.717963	102.717963	98.717963	105.717963	89.717963	82.717963	71.717963	66.717963	65.717963	35.717963	39.717963	28.717963	17.717963	17.717963	6.717963	7.717963	-17.282037	-27.282037	-25.282037	-38.282037	-55.282037	-67.282037	-69.282037	-78.282037	-94.282037	-114.282037	-116.282037	-122.282037	-128.282037	-127.282037	-129.282037	-120.282037	-106.282037	-99.282037	-87.282037	-77.282037	-63.282037
1	-2	2874365	887.000000	13.000000	68.230769	20.101432	26.717963	-22.282037	-69.282037	-128.282037	-182.282037	-232.282037	-281.282037	-306.282037	-328.282037	-335.282037	-322.282037	-312.282037	-311.282037	-289.282037	-303.282037	-313.282037	-325.282037	-333.282037	-306.282037	-294.282037	-236.282037	-154.282037	-60.282037	44.717963	149.717963	263.717963	358.717963	430.717963	481.717963	509.717963	504.717963	486.717963	442.717963	373.717963	293.717963	186.717963	78.717963	-39.282037	-155.282037	-254.282037	-326.282037	-371.282037	-377.282037	-352.282037	-293.282037	-207.282037	-112.282037	-0.282037	112.717963	213.717963	308.717963	372.717963	420.717963	436.717963	455.717963	448.717963	422.717963	390.717963	357.717963	333.717963	281.717963	249.717963	218.717963	203.717963	185.717963	160.717963	157.717963	138.717963	121.717963	104.717963	77.717963	51.717963	25.717963	4.717963	-14.282037
1	-2	2874366	890.000000	12.000000	74.166667	20.249565	234.717963	319.717963	401.717963	459.717963	492.717963	501.717963	481.717963	455.717963	397.717963	317.717963	224.717963	117.717963	-3.282037	-120.282037	-229.282037	-306.282037	-364.282037	-388.282037	-370.282037	-324.282037	-248.282037	-149.282037	-47.282037	63.717963	174.717963	267.717963	347.717963	400.717963	434.717963	461.717963	447.717963	429.717963	400.717963	359.717963	325.717963	273.717963	255.717963	228.717963	201.717963	189.717963	176.717963	169.717963	145.717963	125.717963	106.717963	86.717963	55.717963	24.717963	9.717963	-14.282037	-27.282037	-51.282037	-70.282037	-81.282037	-101.282037	-115.282037	-136.282037	-156.282037	-162.282037	-169.282037	-176.282037	-181.282037	-177.282037	-165.282037	-157.282037	-150.282037	-145.282037	-144.282037	-144.282037	-152.282037	-164.282037	-191.282037	-210.282037	-224.282037	-232.282037
1	-2	2874369	964.000000	13.000000	74.153846	17.998453	-54.282037	-48.282037	-51.282037	-36.282037	-35.282037	-51.282037	-56.282037	-84.282037	-113.282037	-155.282037	-219.282037	-286.282037	-356.282037	-425.282037	-479.282037	-518.282037	-528.282037	-499.282037	-452.282037	-369.282037	-273.282037	-167.282037	-49.282037	62.717963	173.717963	262.717963	329.717963	384.717963	423.717963	435.717963	429.717963	411.717963	390.717963	363.717963	323.717963	295.717963	265.717963	237.717963	222.717963	192.717963	179.717963	159.717963	137.717963	123.717963	103.717963	83.717963	64.717963	54.717963	45.717963	36.717963	25.717963	29.717963	32.717963	31.717963	37.717963	42.717963	49.717963	53.717963	60.717963	55.717963	49.717963	42.717963	36.717963	21.717963	4.717963	4.717963	-12.282037	-15.282037	-25.282037	-32.282037	-33.282037	-49.282037	-49.282037	-50.282037	-61.282037
1	-2	2874382	793.000000	12.000000	66.083333	14.907506	58.717963	63.717963	57.717963	42.717963	27.717963	18.717963	1.717963	-26.282037	-59.282037	-103.282037	-158.282037	-232.282037	-299.282037	-361.282037	-409.282037	-437.282037	-440.282037	-404.282037	-345.282037	-269.282037	-176.282037	-82.282037	21.717963	115.717963	195.717963	262.717963	308.717963	339.717963	352.717963	350.717963	333.717963	310.717963	274.717963	238.717963	212.717963	173.717963	144.717963	117.717963	98.717963	88.717963	54.717963	44.717963	34.717963	26.717963	11.717963	-16.282037	-25.282037	-46.282037	-66.282037	-87.282037	-107.282037	-116.282037	-118.282037	-113.282037	-102.282037	-88.282037	-80.282037	-61.282037	-43.282037	-38.282037	-32.282037	-29.282037	-27.282037	-24.282037	-35.282037	-46.282037	-52.282037	-54.282037	-58.282037	-70.282037	-71.282037	-64.282037	-55.282037	-52.282037	-59.282037
1	-2	2874419	608.000000	11.000000	55.272727	6.394810	45.717963	12.717963	-36.282037	-94.282037	-141.282037	-170.282037	-180.282037	-180.282037	-160.282037	-129.282037	-91.282037	-86.282037	-76.282037	-89.282037	-115.282037	-139.282037	-166.282037	-174.282037	-190.282037	-165.282037	-114.282037	-53.282037	13.717963	90.717963	189.717963	262.717963	327.717963	369.717963	398.717963	417.717963	411.717963	390.717963	358.717963	320.717963	293.717963	260.717963	225.717963	203.717963	180.717963	173.717963	171.717963	152.717963	147.717963	143.717963	142.717963	139.717963	119.717963	106.717963	95.717963	78.717963	59.717963	37.717963	6.717963	10.717963	2.717963	-10.282037	-25.282037	-25.282037	-6.282037	-23.282037	-31.282037	-37.282037	-42.282037	-47.282037	-61.282037	-64.282037	-72.282037	-78.282037	-79.282037	-82.282037	-100.282037	-112.282037	-116.282037	-122.282037	-130.282037
1	-2	2874443	924.000000	20.000000	46.200000	3.397192	-153.282037	-195.282037	-243.282037	-295.282037	-364.282037	-424.282037	-493.282037	-548.282037	-585.282037	-609.282037	-595.282037	-576.282037	-525.282037	-458.282037	-384.282037	-300.282037	-223.282037	-128.282037	-46.282037	20.717963	86.717963	143.717963	186.717963	221.717963	246.717963	268.717963	289.717963	296.717963	304.717963	314.717963	309.717963	311.717963	301.717963	289.717963	289.717963	274.717963	264.717963	259.717963	243.717963	243.717963	227.717963	213.717963	207.717963	188.717963	179.717963	164.717963	157.717963	154.717963	146.717963	140.717963	142.717963	142.717963	131.717963	129.717963	123.717963	121.717963	105.717963	90.717963	100.717963	92.717963	84.717963	72.717963	57.717963	39.717963	-1.282037	-55.282037	-124.282037	-208.282037	-296.282037	-387.282037	-462.282037	-512.282037	-525.282037	-505.282037	-452.282037
1	-2	2874444	887.000000	12.000000	73.916667	22.249079	104.717963	96.717963	88.717963	81.717963	68.717963	64.717963	47.717963	19.717963	-18.282037	-70.282037	-133.282037	-222.282037	-317.282037	-400.282037	-469.282037	-513.282037	-534.282037	-510.282037	-451.282037	-359.282037	-253.282037	-133.282037	-18.282037	91.717963	193.717963	264.717963	313.717963	342.717963	352.717963	346.717963	322.717963	286.717963	255.717963	214.717963	181.717963	152.717963	112.717963	86.717963	67.717963	60.717963	51.717963	43.717963	53.717963	65.717963	68.717963	62.717963	44.717963	14.717963	-16.282037	-68.282037	-118.282037	-159.282037	-199.282037	-209.282037	-211.282037	-202.282037	-179.282037	-149.282037	-94.282037	-55.282037	-30.282037	-2.282037	21.717963	32.717963	26.717963	12.717963	0.717963	-14.282037	-32.282037	-45.282037	-68.282037	-77.282037	-81.282037	-79.282037	-82.282037
1	-2	2874451	848.000000	13.000000	65.230769	3.953174	35.717963	33.717963	31.717963	33.717963	26.717963	18.717963	10.717963	-13.282037	-42.282037	-89.282037	-155.282037	-226.282037	-314.282037	-387.282037	-442.282037	-481.282037	-480.282037	-456.282037	-393.282037	-302.282037	-206.282037	-101.282037	0.717963	109.717963	195.717963	263.717963	306.717963	345.717963	366.717963	354.717963	346.717963	319.717963	300.717963	275.717963	240.717963	232.717963	210.717963	196.717963	187.717963	170.717963	150.717963	120.717963	85.717963	49.717963	0.717963	-51.282037	-99.282037	-139.282037	-175.282037	-206.282037	-229.282037	-240.282037	-232.282037	-222.282037	-203.282037	-187.282037	-158.282037	-122.282037	-100.282037	-71.282037	-52.282037	-27.282037	2.717963	10.717963	46.717963	69.717963	91.717963	119.717963	127.717963	123.717963	87.717963	43.717963	-10.282037	-75.282037	-147.282037
1	-2	2874453	586.000000	35.000000	16.742857	14.868744	-75.282037	-47.282037	-18.282037	-3.282037	18.717963	43.717963	74.717963	99.717963	106.717963	122.717963	112.717963	92.717963	41.717963	-27.282037	-88.282037	-146.282037	-182.282037	-198.282037	-195.282037	-158.282037	-91.282037	-18.282037	58.717963	134.717963	204.717963	273.717963	301.717963	318.717963	321.717963	306.717963	290.717963	250.717963	223.717963	192.717963	161.717963	142.717963	123.717963	100.717963	94.717963	92.717963	92.717963	94.717963	83.717963	86.717963	75.717963	58.717963	39.717963	13.717963	-8.282037	-29.282037	-48.282037	-74.282037	-92.282037	-111.282037	-122.282037	-142.282037	-167.282037	-187.282037	-207.282037	-219.282037	-240.282037	-254.282037	-259.282037	-264.282037	-260.282037	-256.282037	-249.282037	-242.282037	-227.282037	-215.282037	-202.282037	-202.282037	-196.282037	-165.282037	-156.282037
1	-2	2874486	998.000000	13.000000	76.769231	18.241447	-8.282037	-4.282037	-9.282037	-14.282037	-9.282037	-8.282037	-22.282037	-46.282037	-92.282037	-142.282037	-216.282037	-318.282037	-395.282037	-482.282037	-543.282037	-578.282037	-587.282037	-543.282037	-487.282037	-396.282037	-276.282037	-160.282037	-43.282037	71.717963	180.717963	266.717963	328.717963	368.717963	396.717963	410.717963	402.717963	385.717963	361.717963	338.717963	317.717963	288.717963	264.717963	245.717963	227.717963	211.717963	178.717963	148.717963	112.717963	68.717963	27.717963	-18.282037	-55.282037	-83.282037	-104.282037	-113.282037	-113.282037	-111.282037	-96.282037	-58.282037	-29.282037	3.717963	25.717963	54.717963	88.717963	89.717963	93.717963	93.717963	95.717963	93.717963	71.717963	66.717963	52.717963	37.717963	27.717963	11.717963	-4.282037	-12.282037	-23.282037	-28.282037	-39.282037
1	-2	2874503	893.000000	13.000000	68.692308	21.655602	33.717963	31.717963	31.717963	29.717963	12.717963	3.717963	-20.282037	-60.282037	-108.282037	-176.282037	-262.282037	-353.282037	-435.282037	-502.282037	-542.282037	-561.282037	-530.282037	-468.282037	-384.282037	-275.282037	-162.282037	-47.282037	55.717963	148.717963	220.717963	269.717963	304.717963	324.717963	331.717963	325.717963	315.717963	301.717963	294.717963	273.717963	267.717963	266.717963	259.717963	252.717963	247.717963	243.717963	218.717963	205.717963	179.717963	158.717963	131.717963	96.717963	83.717963	51.717963	29.717963	7.717963	-13.282037	-26.282037	-43.282037	-48.282037	-47.282037	-45.282037	-37.282037	-21.282037	-16.282037	-20.282037	-33.282037	-54.282037	-82.282037	-128.282037	-170.282037	-201.282037	-230.282037	-243.282037	-247.282037	-234.282037	-206.282037	-179.282037	-137.282037	-100.282037	-75.282037
1	-2	2874505	787.000000	17.000000	46.294118	19.000497	-181.282037	-167.282037	-153.282037	-165.282037	-184.282037	-216.282037	-262.282037	-303.282037	-368.282037	-420.282037	-461.282037	-489.282037	-489.282037	-481.282037	-456.282037	-400.282037	-319.282037	-237.282037	-154.282037	-77.282037	11.717963	99.717963	149.717963	199.717963	234.717963	267.717963	290.717963	289.717963	297.717963	293.717963	288.717963	281.717963	265.717963	246.717963	229.717963	214.717963	204.717963	186.717963	169.717963	161.717963	156.717963	155.717963	148.717963	140.717963	138.717963	142.717963	138.717963	133.717963	130.717963	130.717963	141.717963	137.717963	134.717963	140.717963	151.717963	166.717963	162.717963	173.717963	179.717963	174.717963	150.717963	104.717963	40.717963	-42.282037	-119.282037	-197.282037	-251.282037	-291.282037	-296.282037	-256.282037	-213.282037	-147.282037	-78.282037	-1.282037	75.717963
1	-2	2874527	845.000000	12.000000	70.416667	22.671396	-45.282037	-40.282037	-46.282037	-44.282037	-49.282037	-55.282037	-67.282037	-98.282037	-135.282037	-187.282037	-254.282037	-325.282037	-400.282037	-474.282037	-512.282037	-530.282037	-509.282037	-464.282037	-400.282037	-291.282037	-177.282037	-64.282037	38.717963	128.717963	207.717963	270.717963	303.717963	314.717963	309.717963	303.717963	296.717963	260.717963	226.717963	199.717963	178.717963	158.717963	125.717963	106.717963	96.717963	83.717963	73.717963	60.717963	44.717963	38.717963	30.717963	21.717963	3.717963	-13.282037	-13.282037	-17.282037	-29.282037	-46.282037	-59.282037	-59.282037	-64.282037	-80.282037	-86.282037	-83.282037	-78.282037	-78.282037	-74.282037	-77.282037	-68.282037	-65.282037	-60.282037	-63.282037	-72.282037	-69.282037	-72.282037	-83.282037	-98.282037	-116.282037	-127.282037	-132.282037	-150.282037
1	-2	2874544	810.000000	12.000000	67.500000	22.365940	56.717963	94.717963	114.717963	130.717963	141.717963	131.717963	124.717963	96.717963	54.717963	-12.282037	-97.282037	-179.282037	-272.282037	-367.282037	-434.282037	-478.282037	-474.282037	-435.282037	-380.282037	-290.282037	-190.282037	-71.282037	40.717963	128.717963	203.717963	266.717963	317.717963	331.717963	330.717963	317.717963	303.717963	281.717963	240.717963	225.717963	195.717963	182.717963	172.717963	159.717963	157.717963	132.717963	138.717963	135.717963	121.717963	105.717963	92.717963	99.717963	94.717963	76.717963	64.717963	60.717963	59.717963	57.717963	41.717963	27.717963	26.717963	21.717963	11.717963	-6.282037	-21.282037	-29.282037	-34.282037	-59.282037	-73.282037	-92.282037	-101.282037	-107.282037	-129.282037	-136.282037	-154.282037	-154.282037	-153.282037	-164.282037	-172.282037	-182.282037	-155.282037
1	-2	2874566	888.000000	11.000000	80.727273	19.078463	-39.282037	-41.282037	-43.282037	-61.282037	-54.282037	-49.282037	-47.282037	-62.282037	-81.282037	-93.282037	-146.282037	-202.282037	-280.282037	-360.282037	-428.282037	-485.282037	-500.282037	-506.282037	-473.282037	-393.282037	-289.282037	-179.282037	-60.282037	59.717963	175.717963	268.717963	322.717963	368.717963	381.717963	381.717963	364.717963	327.717963	288.717963	250.717963	219.717963	192.717963	166.717963	147.717963	145.717963	166.717963	163.717963	153.717963	153.717963	169.717963	156.717963	157.717963	144.717963	132.717963	131.717963	119.717963	113.717963	71.717963	41.717963	19.717963	-2.282037	-40.282037	-73.282037	-84.282037	-98.282037	-102.282037	-113.282037	-115.282037	-105.282037	-97.282037	-83.282037	-76.282037	-66.282037	-48.282037	-32.282037	-23.282037	-11.282037	-2.282037	19.717963	34.717963	39.717963
1	-2	2874615	958.000000	13.000000	73.692308	22.029855	-16.282037	1.717963	11.717963	18.717963	13.717963	10.717963	-10.282037	-43.282037	-99.282037	-177.282037	-268.282037	-369.282037	-463.282037	-547.282037	-611.282037	-631.282037	-610.282037	-554.282037	-472.282037	-363.282037	-237.282037	-100.282037	16.717963	119.717963	203.717963	265.717963	308.717963	325.717963	326.717963	305.717963	306.717963	289.717963	277.717963	257.717963	248.717963	264.717963	244.717963	242.717963	232.717963	227.717963	226.717963	208.717963	206.717963	191.717963	176.717963	163.717963	144.717963	116.717963	91.717963	64.717963	49.717963	28.717963	0.717963	-9.282037	-19.282037	-24.282037	-26.282037	-40.282037	-42.282037	-45.282037	-49.282037	-50.282037	-63.282037	-69.282037	-63.282037	-66.282037	-69.282037	-76.282037	-79.282037	-68.282037	-86.282037	-83.282037	-89.282037	-98.282037	-103.282037
1	-2	2874619	930.000000	12.000000	77.500000	20.408260	-62.282037	-45.282037	-33.282037	-17.282037	-11.282037	-3.282037	2.717963	-5.282037	-35.282037	-84.282037	-145.282037	-229.282037	-317.282037	-412.282037	-481.282037	-528.282037	-546.282037	-520.282037	-465.282037	-377.282037	-270.282037	-149.282037	-27.282037	85.717963	182.717963	267.717963	336.717963	366.717963	383.717963	378.717963	362.717963	326.717963	263.717963	217.717963	156.717963	98.717963	43.717963	-6.282037	-40.282037	-56.282037	-65.282037	-62.282037	-58.282037	-49.282037	-20.282037	-17.282037	-10.282037	-10.282037	-16.282037	-16.282037	-32.282037	-37.282037	-41.282037	-41.282037	-29.282037	-13.282037	-7.282037	9.717963	31.717963	48.717963	60.717963	55.717963	60.717963	60.717963	53.717963	40.717963	20.717963	11.717963	-3.282037	-17.282037	-30.282037	-39.282037	-41.282037	-38.282037	-17.282037
1	-2	2874656	758.000000	12.000000	63.166667	22.109361	-311.282037	-314.282037	-295.282037	-249.282037	-190.282037	-108.282037	-14.282037	57.717963	139.717963	177.717963	186.717963	170.717963	111.717963	37.717963	-76.282037	-173.282037	-242.282037	-292.282037	-315.282037	-296.282037	-226.282037	-137.282037	-37.282037	64.717963	173.717963	263.717963	336.717963	395.717963	424.717963	440.717963	442.717963	426.717963	406.717963	372.717963	338.717963	314.717963	288.717963	264.717963	246.717963	233.717963	234.717963	230.717963	225.717963	224.717963	215.717963	211.717963	195.717963	167.717963	134.717963	120.717963	94.717963	70.717963	40.717963	22.717963	27.717963	-5.282037	-18.282037	-28.282037	-43.282037	-54.282037	-74.282037	-78.282037	-91.282037	-105.282037	-109.282037	-111.282037	-117.282037	-116.282037	-113.282037	-105.282037	-97.282037	-93.282037	-85.282037	-79.282037	-78.282037
